,id,day,activity,screen,valence,arousal,office,game,call,sms,social,entertainment,communication,weather,mood
32,AS14.01,2014-04-22,0.091929551822292,15490.269999265667,1.0,0.2,0.0,0.0,2.0,0.0,1422.5479999999998,1101.017,11360.913000000008,0.0,7.6
33,AS14.01,2014-04-23,0.0459856891337655,14535.339999437334,1.0,0.2,0.0,0.0,1.0,0.0,526.598,347.4270000000001,8928.471999999996,0.0,7.6
34,AS14.01,2014-04-24,0.0509029881940342,22086.478000164043,1.0,-0.4,0.0,0.0,1.0,0.0,2688.536,4464.974999999999,9692.133000000002,0.0,7.2
35,AS14.01,2014-04-25,0.1090610636368274,13973.941999673843,0.8,-0.2,0.0,0.0,2.0,1.0,2227.694,650.8319999999999,7279.144,0.0,7.6
36,AS14.01,2014-04-26,0.214248771624235,15482.018999338148,1.0,-0.2,0.0,0.0,3.0,4.0,2368.377,125.556,2567.8570000000004,0.0,7.5
37,AS14.01,2014-04-27,0.0304789237989636,5700.562000036243,1.0,0.0,0.0,0.0,0.0,0.0,27.47,1510.221,2431.498,0.0,7.6
38,AS14.01,2014-04-28,0.0196753225383989,10807.829999685286,0.8,-0.8,0.0,0.0,2.0,0.0,2423.933,1548.438,4697.372000000001,0.0,7.0
39,AS14.01,2014-04-29,0.1027582485295044,7873.291999101639,1.0,-0.25,0.0,333.305,0.0,0.0,411.485,1562.5330000000004,3834.644999999999,0.0,7.8
40,AS14.01,2014-04-30,0.1510514590407472,9175.6049990654,0.75,-0.4,0.0,0.0,1.0,0.0,89.16599999999998,504.862,3550.6179999999995,0.0,8.0
41,AS14.01,2014-05-01,0.037065268147657,15516.951998472214,1.0,-0.4,28.098,0.0,7.0,4.0,4918.942000000001,470.866,8191.410000000003,0.0,7.6
42,AS14.01,2014-05-02,0.0773410192967756,15088.51900076866,1.0,-0.2,0.0,0.0,0.0,0.0,771.266,352.88800000000003,7925.917999999999,0.0,8.0
43,AS14.01,2014-05-03,0.071740884895172,8186.036000728606,1.0,-0.2,0.0,0.0,0.0,1.0,205.602,2761.9500000000003,4539.775999999998,0.0,8.0
46,AS14.02,2014-03-21,0.2896279249001075,11155.850999116892,0.75,-0.75,0.0,0.0,10.0,1.0,388.021,459.604,2858.4460000000013,0.0,6.5
47,AS14.02,2014-03-22,0.4460436868329013,7589.562002897266,-0.5,-1.0,0.0,0.0,25.0,1.0,408.667,662.9110000000001,1852.2560000000003,0.0,6.25
48,AS14.02,2014-03-23,0.2696971570335323,4528.527000665666,0.0,-1.0,0.0,0.0,8.0,1.0,171.994,388.098,1839.899,0.0,6.4
49,AS14.02,2014-03-24,0.1561246625014999,2766.64899945259,-0.2,0.2,0.0,0.0,5.0,0.0,232.801,532.013,3012.181,0.0,7.75
50,AS14.02,2014-03-25,0.2305136548564537,4637.388000011445,0.75,-1.25,0.0,0.0,7.0,0.0,148.447,459.589,2788.751,0.0,7.2
51,AS14.02,2014-03-26,0.2939534624058421,6069.630000829695,0.4,-1.2,0.0,0.0,5.0,0.0,1562.023,767.1449999999999,2533.849,0.0,7.25
52,AS14.02,2014-03-27,0.228849008922151,5746.980998754502,0.5,0.0,0.0,0.0,3.0,0.0,81.366,490.78100000000006,2997.043000000002,0.0,6.8
53,AS14.02,2014-03-28,0.2615983280781395,3969.580999135972,0.6,-0.6,0.0,0.0,8.0,2.0,2717.2150000000006,707.6400000000001,1245.1270000000002,0.0,7.25
54,AS14.02,2014-03-29,0.4324693550603951,4403.242997646333,0.25,-0.75,0.0,0.0,4.0,0.0,523.8539999999999,1063.268,2141.489,0.0,7.0
55,AS14.02,2014-03-30,0.2418873087939678,3937.041998863219,0.75,-1.0,0.0,0.0,10.0,1.0,322.901,1278.594,1110.8560000000002,0.0,7.2
56,AS14.02,2014-03-31,0.1563729236642765,4774.145999193192,0.4,-0.8,0.0,0.0,14.0,2.0,2038.631,354.9650000000001,2481.322,0.0,7.4
57,AS14.02,2014-04-01,0.2619605321890544,3297.737997055054,0.8,-0.2,0.0,0.0,2.0,1.0,191.121,76.976,1322.61,0.0,6.4
58,AS14.02,2014-04-02,0.3191205617996335,6883.828001737594,-0.2,-0.6,0.0,0.0,2.0,0.0,317.901,1021.454,2942.423,0.0,5.75
59,AS14.02,2014-04-03,0.3225058399099886,6814.300000905989,0.0,-0.25,0.0,0.0,2.0,0.0,122.421,548.787,3595.431,0.0,6.4
60,AS14.02,2014-04-04,0.2272703566089604,3653.3700008392334,0.2,-1.2,0.0,0.0,5.0,0.0,141.32000000000002,809.7279999999998,2809.436,0.0,7.4
61,AS14.02,2014-04-05,0.3219197224805253,13067.926001548763,0.6,0.0,0.0,0.0,9.0,1.0,258.611,794.484,2309.659,0.0,4.5
62,AS14.02,2014-04-06,0.2152095201608524,3649.967998504639,-1.25,-1.0,0.0,0.0,6.0,0.0,391.5420000000001,618.9800000000002,1224.322,0.0,6.8
63,AS14.02,2014-04-07,0.1365237343960996,6366.526998281478,0.6,0.0,0.0,0.0,2.0,0.0,2008.184,737.916,3761.179000000001,0.0,6.25
64,AS14.02,2014-04-08,0.261951037621564,4079.151999473573,0.5,-0.25,0.0,0.0,10.0,1.0,636.2529999999999,193.48,2265.855,0.0,7.25
65,AS14.02,2014-04-09,0.2472098480448902,5757.426000595092,0.25,-0.5,0.0,0.0,12.0,1.0,294.321,627.2359999999999,2255.544999999999,0.0,7.25
66,AS14.02,2014-04-10,0.2607506038432932,7844.238998651504,0.75,0.25,0.0,0.0,1.0,1.0,566.807,695.324,2726.237,0.0,6.5
67,AS14.02,2014-04-11,0.4244814273084368,5810.030001163483,0.5,-0.5,0.0,0.0,7.0,1.0,319.6449999999999,700.7239999999999,2343.792999999999,0.0,6.0
68,AS14.02,2014-04-12,0.3783017333120428,3658.819001197816,-1.0,-2.0,0.0,0.0,6.0,1.0,157.19199999999998,0.0,1516.767,0.0,7.2
69,AS14.02,2014-04-13,0.2898201182827999,2174.870997667313,0.4,-0.6,0.0,0.0,1.0,0.0,123.07099999999998,371.5200000000001,855.2189999999998,0.0,8.0
70,AS14.02,2014-04-14,0.1870740501721279,2773.043000936509,1.0,0.75,0.0,0.0,8.0,7.0,56.817,95.772,1822.477,0.0,7.25
71,AS14.02,2014-04-15,0.1736288831786874,701.2870004177096,0.5,-0.5,0.0,0.0,14.0,1.0,25.386000000000003,19.658,445.917,0.0,6.666666666666667
72,AS14.02,2014-04-16,0.3532763532763534,109.28399968147278,0.3333333333333333,-0.3333333333333333,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,6.5
73,AS14.02,2014-04-17,0.4700854700854705,41.23499965667722,0.0,0.25,0.0,0.0,10.0,7.0,0.0,0.0,37.601,0.0,6.5
74,AS14.02,2014-04-18,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667
75,AS14.02,2014-04-19,0.5,187.3220000267031,-0.3333333333333333,-0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,72.341,0.0,5.0
76,AS14.02,2014-04-20,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,5.5
77,AS14.02,2014-04-21,0.0,0.0,-0.5,-0.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667
78,AS14.02,2014-04-22,0.075,13.08000016212468,-0.3333333333333333,-1.3333333333333333,0.0,0.0,15.0,2.0,106.887,0.0,0.0,0.0,5.5
79,AS14.02,2014-04-23,0.142857142857143,0.0,0.5,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0
80,AS14.02,2014-04-24,0.0344827586206897,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
82,AS14.03,2014-03-21,0.0,1664.9540009498596,2.0,1.0,10.046,0.0,5.0,2.0,0.0,946.017,1724.7390000000005,0.0,7.8
83,AS14.03,2014-03-22,0.1913883086450861,2643.5370004177103,1.0,0.8,0.0,0.0,8.0,1.0,0.0,3915.524,458.49500000000006,0.0,8.2
84,AS14.03,2014-03-23,0.1002466983942116,5048.337000608444,1.2,-0.2,161.998,0.0,1.0,1.0,0.0,1741.3910000000003,1503.1219999999996,44.854,7.8
85,AS14.03,2014-03-24,0.090740222421567,6248.045999526978,1.4,-0.6,125.32500000000002,0.0,3.0,0.0,0.0,3908.043,2282.3359999999984,0.0,7.8
86,AS14.03,2014-03-25,0.1327682855234919,3791.112000226975,1.2,-0.4,141.076,0.0,6.0,1.0,0.0,1351.4160000000004,1305.0980000000002,0.0,8.25
87,AS14.03,2014-03-26,0.091153201140304,3985.9769988059993,1.0,0.5,20.684,0.0,1.0,0.0,0.0,2355.873,1294.7889999999993,0.0,7.75
88,AS14.03,2014-03-27,0.1031957536987308,3275.632001638411,0.5,0.25,13.437,0.0,3.0,1.0,0.0,1653.7570000000003,931.6620000000004,0.0,8.0
89,AS14.03,2014-03-28,0.1046792879790665,3250.441998243332,1.5,-0.5,46.206,0.0,3.0,0.0,0.0,3351.790999999999,940.8789999999998,0.0,8.6
90,AS14.03,2014-03-29,0.1633773377586506,2261.391000509263,1.6,-0.2,0.0,0.0,0.0,1.0,0.0,2529.2280000000005,152.928,0.0,8.4
91,AS14.03,2014-03-30,0.1646507152666788,3568.718999385834,1.0,-0.2,26.284,0.0,1.0,0.0,0.0,2039.814,1223.6230000000005,31.955,7.4
92,AS14.03,2014-03-31,0.0836335845955086,9398.243999958037,0.6,0.4,0.0,0.0,3.0,1.0,0.0,1699.4680000000003,4412.684999999997,0.0,7.6
93,AS14.03,2014-04-01,0.097414340146311,3205.793999433517,0.4,0.4,62.49,0.0,2.0,0.0,0.0,1626.554,711.7979999999999,0.0,7.4
94,AS14.03,2014-04-02,0.0786881382869165,3364.240000724794,0.6,0.2,18.699,0.0,2.0,0.0,0.0,1981.504,820.5580000000001,0.0,7.8
95,AS14.03,2014-04-03,0.0836364543999837,2312.74599981308,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2093.1600000000008,685.1839999999999,0.0,7.8
96,AS14.03,2014-04-04,0.0871065604162596,3231.443998813628,1.4,0.2,6.163,0.0,0.0,3.0,0.0,1371.5649999999998,804.0909999999999,0.0,7.6
97,AS14.03,2014-04-05,0.1144279376296362,3852.661998987194,1.0,1.2,106.486,0.0,6.0,0.0,0.0,2295.814,1110.404,0.0,6.8
98,AS14.03,2014-04-06,0.076772015485237,6028.5489985942895,0.8,0.2,0.0,0.0,0.0,0.0,0.0,4234.200000000001,730.3430000000001,0.0,7.4
99,AS14.03,2014-04-07,0.1440639367890296,5035.644999742507,1.0,0.2,124.681,0.0,2.0,0.0,0.0,2513.812000000001,1787.4449999999997,0.0,7.4
100,AS14.03,2014-04-08,0.1038308889653645,4475.891999959949,1.2,0.4,1494.864,0.0,2.0,1.0,0.0,1307.6369999999995,683.3639999999999,0.0,7.8
101,AS14.03,2014-04-09,0.0921222333052219,1773.7219996452322,1.0,0.6,16.27,0.0,0.0,0.0,0.0,984.3600000000002,763.8649999999999,0.0,7.4
102,AS14.03,2014-04-10,0.1080663991151945,7018.261001348491,1.0,0.4,5.217,0.0,0.0,2.0,13.22,2776.328,1778.9790000000007,0.0,7.6
103,AS14.03,2014-04-11,0.1201880832717655,4983.920999288562,1.0,0.2,9.16,0.0,0.0,0.0,0.0,3128.489,1698.898,0.0,7.666666666666667
104,AS14.03,2014-04-12,0.1270373422712845,2492.8179993629456,1.0,0.3333333333333333,0.0,0.0,6.0,0.0,0.0,12054.726,229.648,0.0,7.4
105,AS14.03,2014-04-13,0.0781375421662017,7752.552998781202,1.0,0.2,643.756,0.0,1.0,1.0,0.0,3217.933999999999,2391.052,0.0,7.0
106,AS14.03,2014-04-14,0.0928962657178071,4230.447000265119,0.8,0.0,8.073,0.0,0.0,1.0,41.365,1152.6689999999994,3571.216999999999,0.0,7.6
107,AS14.03,2014-04-15,0.1195549985213912,3964.784998178483,0.8,0.2,6.025,0.0,6.0,0.0,0.0,1850.041999999999,2245.302,0.0,8.0
108,AS14.03,2014-04-16,0.1147681692149471,5334.567000150679,1.0,0.8,33.186,0.0,2.0,0.0,0.0,3481.064,1454.3010000000004,0.0,7.25
109,AS14.03,2014-04-17,0.1408592463523663,5006.50600028038,0.75,0.25,0.0,0.0,4.0,2.0,0.0,1159.785,2048.286,0.0,7.5
110,AS14.03,2014-04-18,0.0738760828994091,6253.73700046539,1.0,0.0,183.844,0.0,6.0,0.0,0.0,4304.597,1206.113,0.0,7.8
111,AS14.03,2014-04-19,0.208229777089402,1441.9180002212522,0.8,0.6,0.0,0.0,4.0,1.0,0.0,66.705,1155.189,0.0,7.5
112,AS14.03,2014-04-20,0.1468526372239469,3489.1269993782043,1.0,0.25,0.0,0.0,3.0,2.0,0.0,1528.488,993.9860000000002,0.0,7.4
113,AS14.03,2014-04-21,0.0208458050307714,6019.938000440603,1.0,0.2,0.0,0.0,3.0,0.0,0.0,4016.524,242.136,0.0,7.6
114,AS14.03,2014-04-22,0.092855614460823,3493.3910002708426,0.8,0.4,39.548,0.0,0.0,0.0,0.0,2342.3850000000007,1806.5020000000004,0.0,7.0
115,AS14.03,2014-04-23,0.1203897193369118,4272.427999734879,0.8,0.6,0.0,0.0,0.0,1.0,0.0,2393.7420000000016,1479.5619999999997,0.0,7.4
116,AS14.03,2014-04-24,0.1060010922360682,4893.604000329971,1.0,-0.2,0.0,0.0,0.0,0.0,0.0,1748.1069999999995,2815.141,0.0,7.5
117,AS14.03,2014-04-25,0.1061676182204839,10863.719999790188,1.0,-1.0,178.498,0.0,0.0,0.0,0.0,3332.9510000000005,7931.976000000001,0.0,7.5
118,AS14.03,2014-04-26,0.2691422503343845,3489.053999423981,1.0,-0.25,0.0,0.0,4.0,5.0,19.455,2737.032,586.442,0.0,7.6
119,AS14.03,2014-04-27,0.0655520717588992,5290.936999082568,1.0,-1.4,0.0,0.0,0.0,0.0,0.0,7382.021,876.2230000000001,0.0,7.0
120,AS14.03,2014-04-28,0.0826284903411332,3365.2200000286102,1.0,-1.4,0.0,0.0,1.0,0.0,7.876,3497.5220000000013,2852.190000000001,0.0,7.2
121,AS14.03,2014-04-29,0.1186958482249048,3669.9149987697606,1.0,-0.6,6.506,0.0,0.0,0.0,0.0,1007.323,1792.6130000000005,0.0,7.0
122,AS14.03,2014-04-30,0.0896922408290305,4097.972999095917,1.0,-1.2,0.0,0.0,0.0,0.0,0.0,2006.694,1863.695,0.0,7.2
123,AS14.03,2014-05-01,0.1363888345921595,3744.9600000381465,1.0,-0.8,61.166,0.0,1.0,0.0,0.0,3026.651,1083.126,0.0,7.6
124,AS14.03,2014-05-02,0.1343769226947676,6631.174000263214,1.4,-1.2,0.0,0.0,10.0,1.0,0.0,4098.996999999999,1102.3259999999998,0.0,7.75
125,AS14.03,2014-05-03,0.1389189314363011,7432.300000190738,1.0,-0.4,0.0,0.0,5.0,0.0,0.0,3330.2909999999983,924.108,0.0,7.4
126,AS14.03,2014-05-04,0.0661624066483447,3048.189000368119,0.8,-1.2,0.0,0.0,4.0,0.0,0.0,2692.8390000000004,192.146,0.0,7.25
128,AS14.03,2014-05-06,0.0864344417491167,1786.1979990005495,0.0,0.0,14.902,0.0,2.0,0.0,0.0,451.809,980.45,0.0,7.666666666666667
131,AS14.05,2014-03-21,0.0501977228988561,3032.3189995288863,1.0,0.0,0.0,0.0,2.0,3.0,0.0,375.7920000000001,2267.3790000000004,0.0,3.75
132,AS14.05,2014-03-22,0.0185609923352061,1806.1799995899205,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,641.921,1098.569,0.0,4.4
133,AS14.05,2014-03-23,0.085242897248086,3991.8160002231607,-1.0,-1.4,0.0,0.0,1.0,9.0,0.0,749.3390000000003,2880.4480000000003,0.0,3.75
134,AS14.05,2014-03-24,0.0065358720727085,4166.945000886917,-1.0,-2.0,0.0,0.0,0.0,1.0,0.0,554.26,3652.671,0.0,5.333333333333333
135,AS14.05,2014-03-25,0.0409668880042286,9523.143001079556,0.3333333333333333,-1.0,0.0,0.0,0.0,1.0,0.0,2687.9569999999994,5931.509,0.0,5.5
136,AS14.05,2014-03-26,0.0392365091937256,8523.028999567035,0.25,-0.5,0.0,0.0,0.0,1.0,0.0,715.5280000000002,7550.899999999998,0.0,5.8
137,AS14.05,2014-03-27,0.0771758602536093,11263.526001691818,0.2,-0.6,0.0,0.0,1.0,1.0,0.0,1137.2039999999995,8743.152999999998,0.0,6.2
138,AS14.05,2014-03-28,0.0453245831682896,4806.280000209807,0.6,0.0,0.0,0.0,1.0,0.0,345.007,4129.413000000002,3767.6749999999993,0.0,6.4
139,AS14.05,2014-03-29,0.1044231818505304,2506.7190003395085,1.0,-0.4,0.0,0.0,3.0,1.0,0.0,345.2420000000002,1584.78,0.0,6.2
140,AS14.05,2014-03-30,0.0749195096161263,4132.284999370573,0.8,-0.8,0.0,0.0,4.0,0.0,0.0,360.442,3235.621,0.0,6.8
141,AS14.05,2014-03-31,0.0553413217689974,1278.240999221801,1.0,-0.4,0.0,0.0,2.0,0.0,0.0,1269.7140000000004,581.754,0.0,7.0
142,AS14.05,2014-04-01,0.0781259856149499,4642.2749993801135,1.0,0.0,0.0,0.0,0.0,0.0,356.507,919.047,2799.097000000001,0.0,7.0
143,AS14.05,2014-04-02,0.0731261412742346,3362.542999029161,1.0,-0.2,0.0,0.0,0.0,0.0,308.799,651.506,1747.5879999999995,0.0,7.2
144,AS14.05,2014-04-03,0.052751485335188,4592.450999021527,0.8,-1.0,0.0,0.0,0.0,0.0,644.762,251.91199999999995,3026.876999999999,0.0,7.0
145,AS14.05,2014-04-04,0.0414565235748597,9140.195000648506,1.0,-0.8,0.0,0.0,3.0,0.0,237.591,272.73099999999994,6527.512,0.0,7.5
146,AS14.05,2014-04-05,0.0692884641440739,2489.0530009269714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,217.571,1322.7229999999995,0.0,6.8
147,AS14.05,2014-04-06,0.0773626381532749,4267.385000228883,1.0,-0.4,0.0,0.0,2.0,0.0,6.036,887.666,3604.419,0.0,6.75
148,AS14.05,2014-04-07,0.0668586944189719,5002.378999710083,0.75,-0.25,0.0,0.0,1.0,0.0,0.0,348.51300000000003,4020.0340000000015,0.0,6.75
149,AS14.05,2014-04-08,0.0851247802588242,2492.819001436234,0.0,0.25,0.0,0.0,1.0,0.0,0.0,2000.8419999999992,1472.667,0.0,7.0
150,AS14.05,2014-04-09,0.1536189527904702,7907.565998554233,0.75,0.25,0.0,0.0,1.0,0.0,7.161,931.454,6228.592000000001,0.0,7.2
151,AS14.05,2014-04-10,0.0133471201432325,3369.2780001163487,1.0,0.8,0.0,0.0,1.0,0.0,257.664,879.8850000000001,2104.748,0.0,7.0
152,AS14.05,2014-04-11,0.0946152502759936,5875.098001003269,0.6,0.2,21.127,0.0,0.0,0.0,72.54299999999999,551.6909999999997,4781.399999999998,0.0,7.0
153,AS14.05,2014-04-12,0.0492988572542673,9284.78499865532,1.0,-1.4,0.0,0.0,0.0,3.0,766.9730000000001,531.6519999999998,7058.309000000001,0.0,7.5
154,AS14.05,2014-04-13,0.1141273834439366,2350.6080005168906,1.0,0.3333333333333333,0.0,0.0,13.0,0.0,198.636,201.961,1668.6409999999998,0.0,6.4
155,AS14.05,2014-04-14,0.1017234451157769,4047.472999811173,0.4,-1.2,0.0,0.0,0.0,0.0,1141.03,389.578,1498.658,0.0,7.0
156,AS14.05,2014-04-15,0.0572965488566126,7540.287000894546,0.8,0.2,0.0,0.0,0.0,0.0,1561.8870000000002,602.2969999999999,4296.690000000003,0.0,7.2
157,AS14.05,2014-04-16,0.1056494311461757,1779.0359995365131,0.8,-0.6,0.0,0.0,0.0,0.0,462.505,235.09099999999987,1065.002,0.0,6.6
158,AS14.05,2014-04-17,0.1150384556225269,5463.500999689103,0.6,0.4,0.0,0.0,0.0,0.0,833.708,437.3829999999999,4081.7670000000007,0.0,7.5
159,AS14.05,2014-04-18,0.1151674072246059,5954.957000970837,1.0,0.25,0.0,0.0,1.0,1.0,881.5550000000001,826.4679999999998,4169.94,0.0,7.2
160,AS14.05,2014-04-19,0.0608869898356053,2441.471001625062,0.8,-0.8,0.0,0.0,2.0,0.0,904.395,43.79,1140.5500000000002,0.0,7.2
161,AS14.05,2014-04-20,0.0353829927419272,7613.729999780656,1.0,-1.2,0.0,0.0,0.0,0.0,1471.2520000000002,619.5469999999999,4990.249000000001,0.0,7.2
162,AS14.05,2014-04-21,0.1017774580611163,7826.857999801643,1.0,-0.6,0.0,0.0,0.0,0.0,647.545,366.749,5939.196,0.0,7.2
163,AS14.05,2014-04-22,0.062847979755621,4750.197001934053,1.0,0.4,0.0,0.0,1.0,1.0,1452.113,279.44100000000003,2224.006,0.0,7.2
164,AS14.05,2014-04-23,0.0809468968896285,4737.818998575208,1.0,-1.0,0.0,0.0,0.0,1.0,888.153,966.0030000000004,3439.8129999999987,0.0,7.2
165,AS14.05,2014-04-24,0.0393710661860602,5063.664000511169,1.0,-0.75,0.0,0.0,0.0,0.0,543.8649999999999,99.176,3924.221000000001,0.0,7.2
166,AS14.05,2014-04-25,0.049052721518388,5750.14400267601,1.0,-1.2,0.0,0.0,3.0,0.0,1261.784,838.4249999999998,3506.226999999998,0.0,7.8
167,AS14.05,2014-04-26,0.2001663609420597,5481.505000352858,1.0,-0.8,0.0,0.0,2.0,1.0,709.5489999999999,1170.484999999999,3364.0030000000006,0.0,7.4
168,AS14.05,2014-04-27,0.0188224828959679,3046.8400008678445,1.0,-0.6,0.0,0.0,0.0,0.0,522.991,230.11699999999988,3169.602000000002,0.0,7.0
169,AS14.05,2014-04-28,0.0103046275291194,6057.330000400543,1.0,-0.6,0.0,0.0,1.0,0.0,572.717,671.5270000000002,4711.910000000001,0.0,6.8
170,AS14.05,2014-04-29,0.0411650971467409,3830.3459987640376,0.8,0.4,0.0,0.0,0.0,0.0,2346.645,583.6550000000002,2739.9150000000004,0.0,7.0
171,AS14.05,2014-04-30,0.0616085178227266,3712.8329997062674,1.0,-0.6,0.0,0.0,0.0,0.0,345.148,103.59099999999998,2949.2870000000007,0.0,6.8
172,AS14.05,2014-05-01,0.0252922751060056,5083.85499882698,1.0,-0.2,0.0,0.0,0.0,0.0,495.205,90.45399999999998,4160.492000000001,0.0,7.0
